CALL ID,CALLS,DISPOSITION,TALK TIME,Devolutiva,Custom.Numero_CAP,Custom.Transfer_NPS,Custom.NPS_Solicitacao,Custom.NPS_Nota,DATE,Custom.Analista
300000005916,1,Caixa Postal,00:00:09,VE,10000000122884,N,,,2025/01/17,
300000005917,1,Caixa Postal,00:00:04,VE,10000000122884,N,,,2025/01/17,
300000005918,1,URA Pesquisa NPS,00:02:43,CLI,10000000123238,S,Sim,10.0,2025/01/16,Email372
300000005919,1,Caixa Postal,00:00:09,cli,10000000123756,N,,,2025/01/16,
300000005920,1,URA Pesquisa NPS,00:00:55,VE,10000000123598,S,Sim,10.0,2025/01/16,Email4355
300000005921,1,Cliente Desligou,00:00:05,,,N,,,2025/01/16,
300000005922,1,Caixa Postal,,,,N,,,2025/01/16,
300000005923,1,Chamada Não Atendida,,VE,10000000123676,N,,,2025/01/16,
300000005924,1,URA Pesquisa NPS,00:02:34,VE,10000000123676,S,Sim,10.0,2025/01/16,Email1768
300000005925,1,Caixa Postal,00:00:04,VE,,N,,,2025/01/16,
300000005926,1,Caixa Postal,,VE,,N,,,2025/01/16,
300000005927,1,Caixa Postal,00:00:02,,,N,,,2025/01/16,
300000005928,1,Caixa Postal,00:00:05,,,N,,,2025/01/16,
300000005929,1,URA Pesquisa NPS,00:00:46,VE,10000000123733,S,Sim,,2025/01/16,Email48439
300000005930,1,Protocolo Permanecera em Andamento,00:01:14,VE,10000000122311,N,,,2025/01/16,
300000005931,1,Caixa Postal,00:00:08,Ve,,N,,,2025/01/16,
300000005932,1,Contato de Finalizacao do Protocolo,00:01:01,Ve,,N,,,2025/01/16,
300000005933,1,Caixa Postal,00:00:05,Cli,,N,,,2025/01/16,
300000005934,1,Caixa Postal,00:00:03,Cli,,N,,,2025/01/16,
300000005935,1,Caixa Postal,00:00:10,VE,,N,,,2025/01/16,
300000005936,1,Contato de Finalizacao do Protocolo,00:03:15,CLI,,N,,,2025/01/16,
300000005937,1,URA Pesquisa NPS,00:02:22,CLI,,S,,,2025/01/16,Email5556
300000005938,1,URA Pesquisa NPS,00:01:01,ve,10000000123730,S,Sim,,2025/01/16,Email48442
300000005939,1,Caixa Postal,00:00:05,ve,,N,,,2025/01/16,
300000005940,1,Caixa Postal,,ve,,N,,,2025/01/16,
300000005941,1,Caixa Postal,00:00:04,VE,10000000120265,N,,,2025/01/16,
300000005942,1,Chamada Não Atendida,00:00:09,VE,10000000123241,N,,,2025/01/16,
300000005943,1,Chamada Não Atendida,00:00:04,VE,10000000123241,N,,,2025/01/16,
300000005944,1,Caixa Postal,00:00:10,Cli,10000000121720,N,,,2025/01/16,
300000005945,1,Caixa Postal,00:00:05,Cli,10000000121720,N,,,2025/01/16,
300000005946,1,Caixa Postal,,Cli,10000000121720,N,,,2025/01/16,
300000005947,1,Protocolo Permanecera em Andamento,00:02:39,CLI,10000000120269,N,,,2025/01/16,
300000005948,1,Caixa Postal,00:00:02,Cliente,10000000123124,N,,,2025/01/16,
300000005949,1,Caixa Postal,00:00:04,Cliente,,N,,,2025/01/16,
300000005950,1,Chamada Não Atendida,,VE,10000000122290,N,,,2025/01/16,
300000005951,1,Protocolo Permanecera em Andamento,00:01:22,VE,10000000122290,N,,,2025/01/16,
300000005952,1,Caixa Postal,00:00:05,VE,10000000123976,N,,,2025/01/15,
300000005953,1,Caixa Postal,00:00:07,VE,,N,,,2025/01/15,
300000005954,1,URA Pesquisa NPS,00:01:36,VE,10000000124196,S,Sim,10.0,2025/01/15,Email1768
300000005955,1,Ligação Muda,00:00:19,VE,,N,,,2025/01/15,
300000005956,1,Ligação Muda,00:00:19,VE,10000000124204,N,,,2025/01/15,
300000005957,1,Caixa Postal,,,,N,,,2025/01/15,
300000005958,1,Caixa Postal,00:00:05,cli,,N,,,2025/01/15,
300000005959,1,URA Pesquisa NPS,00:01:08,CLI,10000000123900,S,Sim,10.0,2025/01/15,Email372
300000005960,1,Chamada Não Atendida,00:00:08,VE,10000000124255,N,,,2025/01/15,
300000005961,1,Chamada Não Atendida,,VE,10000000124255,N,,,2025/01/15,
300000005962,1,URA Pesquisa NPS,00:00:48,VE,10000000123971,S,Sim,10.0,2025/01/15,Email364
300000005963,1,Caixa Postal,,VE,,N,,,2025/01/15,
300000005964,1,URA Pesquisa NPS,00:01:07,cli,10000000123910,S,Sim,9.0,2025/01/15,Email5556
300000005965,1,Caixa Postal,00:00:12,VE,10000000122934,N,,,2025/01/15,
300000005966,1,Caixa Postal,,VE,10000000124510,N,,,2025/01/15,
300000005967,1,Não Atende,00:00:07,VE,10000000124510,N,,,2025/01/15,
300000005968,1,URA Pesquisa NPS,00:01:08,VE,,S,Sim,,2025/01/15,Email296
300000005969,1,Chamada Não Atendida,00:00:15,VE,10000000124197,N,,,2025/01/15,
300000005970,1,Chamada Não Atendida,00:00:11,VE,10000000124197,N,,,2025/01/15,
300000005971,1,Chamada Não Atendida,00:00:11,VE,10000000124197,N,,,2025/01/15,
300000005972,1,URA Pesquisa NPS,00:01:07,,10000000124376,S,Sim,10.0,2025/01/15,Email48442
300000005973,1,Ligação Muda,00:00:17,CLI,,N,,,2025/01/15,
300000005974,1,Caixa Postal,00:00:21,CLI,,N,,,2025/01/15,
300000005975,1,Contato de Finalizacao do Protocolo,00:03:38,CLI,,N,,,2025/01/15,
300000005976,1,URA Pesquisa NPS,00:00:40,CLI,10000000124390,S,Sim,10.0,2025/01/15,Email4355
300000005977,1,Chamada Não Atendida,00:00:04,VE,10000000124200,N,,,2025/01/15,
300000005978,1,Chamada Não Atendida,00:00:01,VE,10000000124200,N,,,2025/01/15,
300000005979,1,Caixa Postal,00:00:09,VE,10000000124200,N,,,2025/01/15,
300000005980,1,URA Pesquisa NPS,00:01:13,Cliente,10000000124475,S,Sim,9.0,2025/01/15,Email8754
300000005981,1,URA Pesquisa NPS,00:02:07,CLI,10000000124490,S,Sim,10.0,2025/01/15,Email11179
300000005982,1,URA Pesquisa NPS,00:00:52,VE ,10000000124391,S,Sim,10.0,2025/01/15,Email4355
300000005983,1,URA Pesquisa NPS,00:01:43,VE,10000000124378,S,Sim,10.0,2025/01/15,Email4355
300000005984,1,URA Pesquisa NPS,00:01:29,VE,10000000124375,S,Sim,10.0,2025/01/15,Email4355
300000005985,1,Chamada Não Atendida,,CLI,10000000124491,N,,,2025/01/15,
300000005986,1,Caixa Postal,,,,N,,,2025/01/15,
300000005987,1,Caixa Postal,,,,N,,,2025/01/15,
300000005988,1,Caixa Postal,,,,N,,,2025/01/15,
300000005989,1,URA Pesquisa NPS,00:00:42,VE,10000000124382,S,Sim,10.0,2025/01/15,Email4355
300000005990,1,URA Pesquisa NPS,00:01:10,CLI,10000000124060,S,Sim,10.0,2025/01/15,Email4355
300000005991,1,Contato de Finalizacao do Protocolo,00:01:05,VE,10000000124392,N,,,2025/01/15,
300000005992,1,URA Pesquisa NPS,00:00:53,CLI,10000000124491,S,Sim,9.0,2025/01/15,Email364
300000005993,1,Caixa Postal,00:00:06,VE,10000000122936,N,,,2025/01/15,
300000005994,1,Protocolo Permanecera em Andamento,00:09:11,VE,10000000122936,N,,,2025/01/15,
300000005995,1,Sent To Voicemail,00:01:02,VE,10000000125096,S,Sim,10.0,2025/01/14,Email4355
300000005996,1,Caixa Postal,00:00:04,CLI,10000000124942,N,,,2025/01/14,
300000005997,1,URA Pesquisa NPS,00:03:04,VE,10000000125062,S,Sim,10.0,2025/01/14,Email296
300000005998,1,URA Pesquisa NPS,00:01:12,Cli,10000000125185,S,Sim,10.0,2025/01/14,Email1615
300000005999,1,Caixa Postal,00:00:03,ve,,N,,,2025/01/14,
300000006000,1,URA Pesquisa NPS,00:00:45,ve,10000000125080,S,Sim,10.0,2025/01/14,Email4355
300000006001,1,Caixa Postal,,VE,10000000124906,N,,,2025/01/14,
300000006002,1,Caixa Postal,,VE,10000000124906,N,,,2025/01/14,
300000006003,1,URA Pesquisa NPS,00:02:52,VE,10000000124363,S,Sim,10.0,2025/01/14,Email296
300000006004,1,Consulta Status,00:00:05,Cli,10000000125169,N,,,2025/01/14,
300000006005,1,URA Pesquisa NPS,00:01:13,VE,10000000124942,S,Sim,9.0,2025/01/14,Email48442
300000006006,1,Caixa Postal,,Cliente,10000000124454,N,,,2025/01/14,
300000006007,1,Caixa Postal,00:00:04,cli,10000000124558,N,,,2025/01/14,
300000006008,1,Caixa Postal,00:00:06,cli,,N,,,2025/01/14,
300000006009,1,Caixa Postal,00:00:07,VE,10000000125062,N,,,2025/01/14,
300000006010,1,URA Pesquisa NPS,00:02:07,VE,10000000125066,S,Sim,10.0,2025/01/14,Email296
300000006011,1,Caixa Postal,00:00:00,ve,10000000125084,N,,,2025/01/14,
300000006012,1,Caixa Postal,,ve,,N,,,2025/01/14,
300000006013,1,Caixa Postal,00:02:11,,,N,,,2025/01/14,
300000006014,1,Informação,00:01:02,VE,10000000124901,N,,,2025/01/14,
300000006015,1,Chamada Não Atendida,,CLI,10000000122610,N,,,2025/01/14,
300000006016,1,URA Pesquisa NPS,00:00:47,VE,10000000124901,S,Sim,10.0,2025/01/14,Email364
300000006017,1,Caixa Postal,00:00:04,CLI,10000000122610,N,,,2025/01/14,
300000006018,1,Informação,00:02:12,VE,10000000124456,N,,,2025/01/14,
300000006019,1,URA Pesquisa NPS,00:01:54,VE,10000000124203,S,Sim,10.0,2025/01/14,Email4355
300000006020,1,Não Atende,,Cliente,10000000125170,N,,,2025/01/14,
300000006021,1,Protocolo Permanecera em Andamento,00:06:51,VE,10000000122224,N,,,2025/01/14,
300000006022,1,Caixa Postal,00:00:04,VE,10000000124205,N,,,2025/01/14,
300000006023,1,Caixa Postal,00:00:10,VE,,N,,,2025/01/14,
300000006024,1,URA Pesquisa NPS,00:02:06,VE,10000000125696,S,Sim,10.0,2025/01/13,Email1768
300000006025,1,Caixa Postal,,CLI,10000000125249,N,,,2025/01/13,
300000006026,1,URA Pesquisa NPS,00:01:07,CLI,,S,,,2025/01/13,Email372
300000006027,1,URA Pesquisa NPS,00:01:48,ve,10000000125080,S,Sim,10.0,2025/01/13,Email4355
300000006028,1,Ocupado,,VE,,N,,,2025/01/13,
300000006029,1,Ocupado,,VE,,N,,,2025/01/13,
300000006030,1,URA Pesquisa NPS,00:01:57,VE,10000000125916,S,Sim,10.0,2025/01/13,Email296
300000006031,1,Protocolo Permanecera em Andamento,00:01:04,VE,10000000125692,N,,,2025/01/13,
300000006032,1,Caixa Postal,00:00:03,VE,,N,,,2025/01/13,
300000006033,1,URA Pesquisa NPS,00:03:45,VE,10000000123754,S,Sim,10.0,2025/01/13,Email4355
300000006034,1,Não Atende,,VE,,N,,,2025/01/13,
300000006035,1,Não Atende,,VE,,N,,,2025/01/13,
300000006036,1,Caixa Postal,00:00:06,VE,10000000125698,N,,,2025/01/13,
300000006037,1,URA Pesquisa NPS,00:01:43,VE,10000000125738,S,Sim,10.0,2025/01/13,Email1768
300000006038,1,Chamada Não Atendida,00:00:06,VE ,10000000125811,N,,,2025/01/13,
300000006039,1,Informação,00:00:09,,,N,,,2025/01/13,
300000006040,1,Informação,,,,N,,,2025/01/13,
300000006041,1,URA Pesquisa NPS,00:00:38,VE ,10000000125811,S,Sim,1.0,2025/01/13,Email372
300000006042,1,Cliente Desligou,00:00:44,Cli,,N,,,2025/01/13,
300000006043,1,URA Pesquisa NPS,00:01:28,VE,10000000125703,S,Sim,10.0,2025/01/13,Email1768
300000006044,1,URA Pesquisa NPS,00:01:33,VE,10000000125714,S,Sim,10.0,2025/01/13,Email1768
300000006045,1,Chamada Não Atendida,,VE,10000000124976,N,,,2025/01/13,
300000006046,1,Chamada Não Atendida,,VE,10000000124976,N,,,2025/01/13,
300000006047,1,Chamada Não Atendida,00:00:08,VE,10000000124976,N,,,2025/01/13,
300000006048,1,Dados incorretos do cliente,00:00:45,Cli,10000000125788,N,,,2025/01/13,
300000006049,1,Ocupado,,Cli,10000000125788,N,,,2025/01/13,
300000006050,1,Protocolo Permanecera em Andamento,00:03:12,VE,10000000124261,N,,,2025/01/13,
300000006051,1,Chamada Não Atendida,,VE,10000000125614,N,,,2025/01/13,
300000006052,1,Chamada Não Atendida,,VE,10000000125614,N,,,2025/01/13,
300000006053,1,URA Pesquisa NPS,00:02:01,VE,10000000125614,S,Sim,10.0,2025/01/13,Email1768
300000006054,1,Ligação Muda,,cli,,N,,,2025/01/13,
300000006055,1,Ligação Muda,,cli,,N,,,2025/01/13,
300000006056,1,Ligação Muda,,cli,,N,,,2025/01/13,
300000006057,1,URA Pesquisa NPS,00:02:21,VE,10000000125815,S,Sim,10.0,2025/01/13,Email4355
300000006058,1,Caixa Postal,00:00:04,cli,,N,,,2025/01/13,
300000006059,1,Caixa Postal,00:00:04,cli,,N,,,2025/01/13,
300000006060,1,Sent To Voicemail,00:01:36,VE,10000000125616,S,Sim,10.0,2025/01/13,Email1768
300000006061,1,Caixa Postal,,,,N,,,2025/01/13,
300000006062,1,Caixa Postal,00:00:19,VE,,N,,,2025/01/13,
300000006063,1,Ocupado,,VE,10000000126512,N,,,2025/01/10,
300000006064,1,Ocupado,,VE,,N,,,2025/01/10,
300000006065,1,Ocupado,,VE,,N,,,2025/01/10,
300000006066,1,Atendimento em Dia_Hora especifico,00:00:01,CLI,10000000126587,N,,,2025/01/10,
300000006067,1,Informação,00:01:52,CLI,10000000126587,N,,,2025/01/10,
300000006068,1,URA Pesquisa NPS,00:05:09,VE,10000000126508,S,Sim,10.0,2025/01/10,Email5371
300000006069,1,URA Pesquisa NPS,00:01:49,VE,10000000126074,S,Sim,10.0,2025/01/10,Email296
300000006070,1,Informação,00:01:03,VE,,N,,,2025/01/10,
300000006071,1,Informação,,VE,,N,,,2025/01/10,
300000006072,1,Informação,,VE,,N,,,2025/01/10,
300000006073,1,Informação,00:00:04,CLI,,N,,,2025/01/10,
300000006074,1,Caixa Postal,,Cliente,10000000125888,N,,,2025/01/10,
300000006075,1,Caixa Postal,,Cliente,10000000125888,N,,,2025/01/10,
300000006076,1,URA Pesquisa NPS,00:01:02,VE,10000000126481,S,Sim,10.0,2025/01/10,Email288
300000006077,1,Caixa Postal,,VE,10000000126315,N,,,2025/01/10,
300000006078,1,Caixa Postal,,VE,10000000126315,N,,,2025/01/10,
300000006079,1,Ocupado,,VE,,N,,,2025/01/10,
300000006080,1,URA Pesquisa NPS,00:00:31,VE ,10000000126500,S,Sim,10.0,2025/01/10,Email296
300000006081,1,URA Pesquisa NPS,00:00:30,VE,10000000126489,S,Sim,9.0,2025/01/10,Email296
300000006082,1,URA Pesquisa NPS,00:01:57,VE,10000000126323,S,Sim,9.0,2025/01/10,Email1768
300000006083,1,Informação,00:00:10,VE,,N,,,2025/01/10,
300000006084,1,Chamada Não Atendida,,VE,10000000126076,N,,,2025/01/10,
300000006085,1,Ocupado,,VE,10000000126478,N,,,2025/01/10,
300000006086,1,Ocupado,,VE,10000000126478,N,,,2025/01/10,
300000006087,1,Ocupado,,VE,,N,,,2025/01/10,
300000006088,1,URA Pesquisa NPS,00:01:50,VE,10000000126387,S,Sim,10.0,2025/01/10,Email364
300000006089,1,Protocolo Permanecera em Andamento,00:02:19,VE,10000000124254,N,,,2025/01/10,
300000006090,1,Informação,00:00:35,VE,,N,,,2025/01/10,
300000006091,1,Informação,,VE,,N,,,2025/01/10,
300000006092,1,URA Pesquisa NPS,00:01:06,VE,10000000126477,S,Sim,9.0,2025/01/10,Email5371
300000006093,1,URA Pesquisa NPS,00:00:41,VE,10000000126477,S,Sim,10.0,2025/01/10,Email5371
300000006094,1,Ocupado,,VE,10000000126478,N,,,2025/01/10,
300000006095,1,Chamada Não Atendida,,VE,10000000126384,N,,,2025/01/10,
300000006096,1,Chamada Não Atendida,,VE,,N,,,2025/01/10,
300000006097,1,Informação,00:00:04,,,N,,,2025/01/10,
300000006098,1,Informação,,VE,,N,,,2025/01/10,
300000006099,1,Informação,,VE,,N,,,2025/01/10,
300000006100,1,URA Pesquisa NPS,00:03:30,VE,10000000127035,S,Sim,10.0,2025/01/09,Email1768
300000006101,1,Informação,00:00:12,VE,,N,,,2025/01/09,
300000006102,1,Informação,00:00:07,VE,,N,,,2025/01/09,
300000006103,1,Sent To Voicemail,00:01:15,VE,10000000127258,S,Sim,9.0,2025/01/09,Email288
300000006104,1,Caixa Postal,,cli,,N,,,2025/01/09,
300000006105,1,Caixa Postal,00:00:11,Cli,10000000123838,N,,,2025/01/09,
300000006106,1,Caixa Postal,00:00:06,Cli,10000000123838,N,,,2025/01/09,
300000006107,1,Não Atende,,,,N,,,2025/01/09,
300000006108,1,URA Pesquisa NPS,00:01:11,CLI,10000000119581,S,,,2025/01/09,Email5556
300000006109,1,Caixa Postal,00:00:05,Cliente,10000000127221,N,,,2025/01/09,
300000006110,1,Informação,,,,N,,,2025/01/09,
300000006111,1,Informação,00:00:08,Cli,,N,,,2025/01/09,
300000006112,1,URA Pesquisa NPS,00:00:55,VE,10000000123838,S,Sim,,2025/01/09,Email5371
300000006113,1,Caixa Postal,00:00:03,,,N,,,2025/01/09,
300000006114,1,URA Pesquisa NPS,00:00:32,VE,10000000127121,S,Sim,,2025/01/09,Email5371
300000006115,1,Informação,,,,N,,,2025/01/09,
300000006116,1,URA Pesquisa NPS,00:00:42,VE,10000000127129,S,Sim,10.0,2025/01/09,Email1768
300000006117,1,Protocolo Permanecera em Andamento,00:02:11,VE,10000000125692,N,,,2025/01/09,
300000006118,1,URA Pesquisa NPS,00:00:51,VE,10000000127133,S,Sim,9.0,2025/01/09,Email5371
300000006119,1,URA Pesquisa NPS,00:01:15,VE,10000000127145,S,,,2025/01/09,Email5371
300000006120,1,Chamada Não Atendida,,VE,10000000124256,N,,,2025/01/09,
300000006121,1,Protocolo Permanecera em Andamento,00:03:47,VE,10000000124256,N,,,2025/01/09,
300000006122,1,Cliente Desligou,00:00:16,Cli,10000000126569,N,,,2025/01/09,
300000006123,1,Cliente Desligou,00:00:13,Cli,10000000126569,N,,,2025/01/09,
300000006124,1,Ocupado,00:00:37,Cli,10000000126569,N,,,2025/01/09,
300000006125,1,URA Pesquisa NPS,00:00:53,VE,10000000127146,S,Sim,10.0,2025/01/09,Email288
300000006126,1,Informação,00:04:12,CLI,10000000125708,N,,,2025/01/09,
300000006127,1,Contato de Finalizacao do Protocolo,00:04:38,CLI,10000000127233,S,,,2025/01/09,Email4194
300000006128,1,Ligação Muda,00:00:13,CLI,10000000125708,N,,,2025/01/09,
300000006129,1,Ligação Muda,,CLI,10000000125708,N,,,2025/01/09,
300000006130,1,URA Pesquisa NPS,00:02:57,CLI,10000000125708,S,,,2025/01/09,Email364
300000006131,1,URA Pesquisa NPS,00:03:37,VE,10000000126963,S,Sim,10.0,2025/01/09,Email1768
300000006132,1,Chamada Não Atendida,,VE,10000000126967,N,,,2025/01/09,
300000006133,1,Chamada Não Atendida,,VE,10000000126967,N,,,2025/01/09,
300000006134,1,Ligação Muda,,CLI,10000000126587,N,,,2025/01/09,
300000006135,1,Não Atende,00:00:02,CLI,10000000126587,N,,,2025/01/09,
300000006136,1,Caixa Postal,00:00:03,VE,10000000126709,N,,,2025/01/09,
300000006137,1,Caixa Postal,00:00:14,VE,,N,,,2025/01/09,
300000006138,1,URA Pesquisa NPS,00:00:49,VE,10000000126709,S,Sim,10.0,2025/01/09,Email5371
300000006139,1,Caixa Postal,00:00:05,Cli,10000000127899,N,,,2025/01/08,
300000006140,1,Caixa Postal,00:00:04,Cli,10000000127899,N,,,2025/01/08,
300000006141,1,Cliente Desligou,00:00:07,Cliente,10000000127876,N,,,2025/01/08,
300000006142,1,Chamada Não Atendida,,Cli,10000000125901,N,,,2025/01/08,
300000006143,1,Chamada Não Atendida,,Cli,,N,,,2025/01/08,
300000006144,1,Informação,00:00:01,,,N,,,2025/01/08,
300000006145,1,Informação,,VE,,N,,,2025/01/08,
300000006146,1,Não Atende,,cli,10000000129227,N,,,2025/01/08,
300000006147,1,Não Atende,,VE,,N,,,2025/01/08,
300000006148,1,Caixa Postal,00:00:05,Cliente ,10000000127878,N,,,2025/01/08,
300000006149,1,Ligação Muda,00:00:27,Cliente,10000000127879,N,,,2025/01/08,
300000006150,1,Ligação Muda,00:00:11,Cliente,10000000127879,N,,,2025/01/08,
300000006151,1,Não Atende,,Cliente,10000000127879,N,,,2025/01/08,
300000006152,1,Informação,00:00:41,VE,,N,,,2025/01/08,
300000006153,1,URA Pesquisa NPS,00:01:49,VE,10000000127930,S,Sim,10.0,2025/01/08,Email5371
300000006154,1,URA Pesquisa NPS,00:00:35,VE,10000000127364,S,Sim,10.0,2025/01/08,Email5371
300000006155,1,Sent To Voicemail,00:00:41,VE,10000000127321,S,Sim,10.0,2025/01/08,Email5371
300000006156,1,Chamada Não Atendida,,VE,10000000127784,N,,,2025/01/08,
300000006157,1,Chamada Não Atendida,,VE,,N,,,2025/01/08,
300000006158,1,URA Pesquisa NPS,00:01:23,VE,10000000127369,S,Sim,10.0,2025/01/08,Email5371
300000006159,1,URA Pesquisa NPS,00:01:22,VE,10000000127824,S,Sim,10.0,2025/01/08,Email5371
300000006160,1,URA Pesquisa NPS,00:00:47,ve,10000000127792,S,Sim,10.0,2025/01/08,Email48439
300000006161,1,Chamada Não Atendida,00:00:04,VE,10000000125613,N,,,2025/01/08,
300000006162,1,Chamada Não Atendida,,VE,10000000125613,N,,,2025/01/08,
300000006163,1,Informação,,VE,,N,,,2025/01/08,
300000006164,1,Ligação Muda,00:00:11,Vendedor,10000000127814,N,,,2025/01/08,
300000006165,1,Informação,00:00:12,VE ,,N,,,2025/01/08,
300000006166,1,URA Pesquisa NPS,00:00:56,VE ,10000000127793,S,,,2025/01/08,Email288
300000006167,1,Informação,00:00:04,VE,,N,,,2025/01/08,
300000006168,1,Informação,00:00:03,VE,,N,,,2025/01/08,
300000006169,1,Caixa Postal,00:00:04,VE,10000000127023,N,,,2025/01/08,
300000006170,1,Caixa Postal,,CLI,10000000127023,N,,,2025/01/08,
300000006171,1,URA Pesquisa NPS,00:01:30,VE,,S,Sim,10.0,2025/01/08,Email5371
300000006172,1,Protocolo Permanecera em Andamento,00:03:13,VE,10000000127024,N,,,2025/01/08,
300000006173,1,Chamada Não Atendida,00:00:05,VE,10000000127024,N,,,2025/01/08,
300000006174,1,Chamada Não Atendida,00:00:07,VE,10000000127687,N,,,2025/01/08,
300000006175,1,Chamada Não Atendida,,VE,10000000127687,N,,,2025/01/08,
300000006176,1,Informação,00:00:01,VE,,N,,,2025/01/08,
300000006177,1,URA Pesquisa NPS,00:01:33,VE,10000000127374,S,Sim,9.0,2025/01/08,Email288
300000006178,1,Chamada Não Atendida,00:00:07,VE,10000000127689,N,,,2025/01/08,
300000006179,1,Chamada Não Atendida,00:00:03,VE,,N,,,2025/01/08,
300000006180,1,URA Pesquisa NPS,00:04:02,VE,10000000127689,S,Sim,10.0,2025/01/08,Email1768
300000006181,1,Informação,00:00:17,VE,10000000127817,N,,,2025/01/08,
300000006182,1,Não Atende,,Cliente,10000000127872,N,,,2025/01/08,
300000006183,1,Informação,,VE,10000000127818,N,,,2025/01/08,
300000006184,1,Informação,,VE,,N,,,2025/01/08,
300000006185,1,Caixa Postal,00:00:03,cli,10000000127152,N,,,2025/01/08,
300000006186,1,Informação,00:01:21,cli,,N,,,2025/01/07,
300000006187,1,Caixa Postal,00:00:00,cli,10000000128527,N,,,2025/01/07,
300000006188,1,Caixa Postal,,cli,10000000128527,N,,,2025/01/07,
300000006189,1,Caixa Postal,,cli,10000000128527,N,,,2025/01/07,
300000006190,1,Informação,00:01:01,cli,10000000128527,N,,,2025/01/07,
300000006191,1,Chamada Não Atendida,,Cli,10000000128532,N,,,2025/01/07,
300000006192,1,Informação,00:01:56,VE,10000000128493,S,,,2025/01/07,Email5556
300000006193,1,Chamada Não Atendida,,Cli,,N,,,2025/01/07,
300000006194,1,Informação,00:00:07,,,N,,,2025/01/07,
300000006195,1,URA Pesquisa NPS,00:01:14,VE,10000000128101,S,Sim,10.0,2025/01/07,Email5556
300000006196,1,Informação,,VE,,N,,,2025/01/07,
300000006197,1,Contato de Finalizacao do Protocolo,00:01:39,VE,10000000128379,N,,,2025/01/07,
300000006198,1,Informação,,VE,,N,,,2025/01/07,
300000006199,1,URA Pesquisa NPS,00:01:22,VE,,S,Sim,10.0,2025/01/07,Email5371
300000006200,1,Informação,00:06:44,Cliente ,10000000127200,N,,,2025/01/07,
300000006201,1,URA Pesquisa NPS,00:00:48,VE,10000000128461,S,Sim,10.0,2025/01/07,Email5371
300000006202,1,URA Pesquisa NPS,00:00:50,cli,10000000129796,S,Sim,5.0,2025/01/07,Email48438
300000006203,1,Informação,00:00:01,VE,10000000128486,N,,,2025/01/07,
300000006204,1,URA Pesquisa NPS,00:01:06,VE,10000000128377,S,Sim,10.0,2025/01/07,Email48442
300000006205,1,Caixa Postal,00:00:05,CLI,10000000128004,N,,,2025/01/07,
300000006206,1,Caixa Postal,00:00:05,CLI,,N,,,2025/01/07,
300000006207,1,Contato de Finalizacao do Protocolo,00:00:54,cli,10000000128469,N,,,2025/01/07,
300000006208,1,URA Pesquisa NPS,00:01:56,VE,10000000127028,S,Sim,10.0,2025/01/07,Email1768
300000006209,1,URA Pesquisa NPS,00:01:35,VE,10000000128384,S,,,2025/01/07,Email1768
300000006210,1,Caixa Postal,00:00:04,CLI,,N,,,2025/01/07,
300000006211,1,Caixa Postal,00:00:04,CLI,10000000128005,N,,,2025/01/07,
300000006212,1,URA Pesquisa NPS,00:00:52,CLI,10000000128582,S,Sim,10.0,2025/01/07,Email48439
300000006213,1,Chamada Não Atendida,00:00:08,VE,10000000126318,N,,,2025/01/07,
300000006214,1,Chamada Não Atendida,,VE,10000000126318,N,,,2025/01/07,
300000006215,1,Protocolo Permanecera em Andamento,00:01:14,VE,10000000126318,N,,,2025/01/07,
300000006216,1,Chamada Não Atendida,,VE,,N,,,2025/01/07,
300000006217,1,Protocolo Permanecera em Andamento,00:06:55,VE,10000000126318,N,,,2025/01/07,
300000006218,1,Caixa Postal,00:00:01,VE,10000000128388,N,,,2025/01/07,
300000006219,1,Informação,00:03:00,VE,10000000128388,N,,,2025/01/07,
300000006220,1,URA Pesquisa NPS,00:00:37,VE,10000000127378,S,Sim,10.0,2025/01/07,Email5371
300000006221,1,Não Atende,,Cliente,10000000231240,N,,,2025/01/07,
300000006222,1,Ligação Muda,00:00:09,VE,,N,,,2025/01/06,
300000006223,1,Ligação Muda,00:00:14,VE,,N,,,2025/01/06,
300000006224,1,Caixa Postal,00:00:26,VE,,N,,,2025/01/06,
300000006225,1,Caixa Postal,00:00:26,cli,,N,,,2025/01/06,
300000006226,1,URA Pesquisa NPS,00:01:47,VE,10000000129147,S,Sim,10.0,2025/01/06,Email4355
300000006227,1,Caixa Postal,,VE,,N,,,2025/01/06,
300000006228,1,Sent To Voicemail,00:00:59,VE,10000000129261,S,Sim,10.0,2025/01/06,Email5371
300000006229,1,Chamada Não Atendida,00:00:00,VE,10000000128379,N,,,2025/01/06,
300000006230,1,Chamada Não Atendida,,VE,10000000128379,N,,,2025/01/06,
300000006231,1,Não Atende,00:00:01,Cliente,10000000129233,N,,,2025/01/06,
300000006232,1,Dados incorretos do cliente,,Cliente,10000000129233,N,,,2025/01/06,
300000006233,1,Informação,,,,N,,,2025/01/06,
300000006234,1,Informação,,,,N,,,2025/01/06,
300000006235,1,Informação,,,,N,,,2025/01/06,
300000006236,1,Informação,,,,N,,,2025/01/06,
300000006237,1,Informação,,,,N,,,2025/01/06,
300000006238,1,Caixa Postal,00:00:03,ve,10000000129146,N,,,2025/01/06,
300000006239,1,Chamada Não Atendida,,VE,10000000129039,N,,,2025/01/06,
300000006240,1,Sent To Voicemail,00:06:14,Cliente,10000000129233,S,Nao,0.0,2025/01/06,Email48438
